Order_ID,Customer_ID,Customer_name,Product_ID,Product_name,Producty_catagory,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
2512,2413,Brooks,6,milk,food,Wallet,1,6.99,07/05/2020 03:41 AM,Saint Pierre and Miquelon,Kuching,Ebay.com,52412,Y,
2513,2414,Shell,6,milk,food,internet banking,17,6.99,08/19/2020 01:48 AM,Portugal,Alofi,SamsClub.com,52413,N,blocked by merchant account
2514,2415,Blinni,5, eggs,food,internet banking,1,3.99,08/30/2020 06:11 AM,Saint Vincent and the Grenadines,Sarajevo,Amazon.com,52414,Y,
2515,2416,Helena,9,bike,bikes,UPI,8,199.99,07/03/2020 05:39 AM,Guam,Nuuk,KMart.com,52415,N,incorrectly entered information
2516,2417,Juliane,4,bannana,food,UPI,3,3.99,12/14/2020 05:11 AM,Ecuador,Apia,Walmart.com,52416,N,no inventory
2517,2418,Maud,10, bike tires,bikes,UPI,19,350.99,10/07/2020 09:18 AM,Cook Islands,T√≥rshavn,CVS.com,52417,Y,
2518,2419,Kerrin,10, bike tires,bikes,Wallet,9,250.99,07/16/2020 11:35 AM,Kazakhstan,Bangkok,Ebay.com,52418,Y,
2519,2420,Addia,2,Pants,clothes,UPI,7,5.99,07/05/2020 04:42 AM,Albania,Guwahati,Ebay.com,52419,N,blocked by merchant account
2520,2421,Winny,8,phone,electornic,card,30,500.99,10/24/2020 05:35 PM,Burkina Faso,Nagoya,Office Depot.com,52420,N,payment gateway is misconfigured
2521,2422,Chere,8,phone,electornic,card,28,5.99,07/08/2020 12:11 PM,"Cote D""Ivoire",Hamilton,KMart.com,52421,Y,
2522,2423,Karena,9,bike,bikes,internet banking,1,150.99,04/03/2020 11:49 AM,Malawi,Birmingham,KMart.com,52422,&&&,
2523,2424,Anthia,8,phone,electornic,UPI,16,5.99,10/11/2020 05:41 AM,Ireland,Perm,Khols.com,52423,Y,
2524,2425,Nikki,1,Shirt,clothes,UPI,10,6.99,07/25/2020 07:17 AM,Uruguay,Boston,Publix.com,52424,Y,
2525,2426,Kara-Lynn,2,Pants,clothes,card,9,10.99,06/07/2020 10:37 PM,Aruba,√úr√ºmqi,Target.com,52425,Y,
2526,2427,Sashenka,7,TV,electornic,internet banking,13,500.99,01/11/2020 05:46 AM,Kyrgyzstan,Arequipa,SamsClub.com,52426,N,no inventory
2527,2428,Adelle,7,TV,electornic,UPI,14,200.99,01/16/2020 10:08 PM,Eritrea,Cali,KMart.com,52427,N,blocked by merchant account
2528,2429,Loree,2,Pants,clothes,card,24,6.99,08/09/2020 04:40 AM,Chile,Basse-Terre,Macys.com,52428,N,payment gateway is misconfigured
2529,2430,Rosene,10, bike tires,bikes,internet banking,29,250.99,02/13/2020 04:14 PM,Heard Island and Mcdonald Islands,Kano,JCPenney.com,52429,Y,
2530,2431,Allyce,2,Pants,clothes,Wallet,25,40.99,03/27/2020 05:40 AM,Pakistan,Cebu City,Khols.com,52430,Y,
2531,2432,Leona,9,bike,bikes,UPI,27,199.99,06/10/2020 04:45 PM,South Africa,Madrid,Amazon.com,52431,N,Credit card type isnít accepted
2532,2433,Eadie,8,phone,electornic,card,23,50.99,03/18/2020 06:55 PM,"Moldova, Republic of",Wuhan,Sears.com,52432,N,processor declined
2533,2434,Marguerite,2,Pants,clothes,internet banking,9,5.99,12/20/2020 11:48 AM,Cook Islands,Kota Kinabalu,SamsClub.com,52433,Y,
2534,2435,Tierney,3,hat,clothes,Wallet,29,5.99,09/01/2020 10:47 PM,Russian Federation,Nantes,JCPenney.com,52434,Y,
2535,2436,Quintina,8,phone,electornic,UPI,8,200.99,03/07/2020 08:59 AM,Germany,###,Ebay.com,52435,N,insufficient funds
2536,2437,Dawn,5, eggs,food,UPI,5,3.99,10/26/2020 06:06 AM,Kenya,New Delhi,CVS.com,52436,N,incorrectly entered information
2537,2438,Ann-Marie,6,milk,food,card,16,13.99,10/18/2020 11:19 AM,Latvia,Dakar,Publix.com,52437,N,expired card
2538,2439,Minda,2,Pants,clothes,card,15,10.99,07/20/2020 12:18 AM,Haiti,Pune,Macys.com,52438,N,processor declined
2539,2440,Lindie,7,TV,electornic,internet banking,29,200.99,08/12/2020 06:59 AM,√Öland Islands,Stockholm,Walmart.com,52439,N,Invalid credit card number
2540,2441,Monika,3,hat,clothes,Wallet,18,6.99,04/28/2020 12:20 PM,Zimbabwe,Stockholm,KMart.com,52440,N,no inventory
2541,2442,Olwen,4,bannana,food,Wallet,19,15.99,04/22/2020 01:32 AM,India,Surabaya,CVS.com,52441,N,no inventory
2542,2443,Mathilda,2,Pants,clothes,UPI,21,6.99,01/07/2020 05:25 AM,Sierra Leone,Willemstad,Sears.com,52442,Y,
2543,2444,Gavrielle,9,bike,bikes,UPI,12,150.99,03/20/2020 04:05 PM,Tokelau,Kansas City,Costco.com,52443,Y,
2544,2445,Eve,8,phone,electornic,UPI,23,50.99,08/14/2020 01:23 PM,Angola,Sucre,KMart.com,52444,Y,
2545,2446,Constance,2,Pants,clothes,Wallet,23,65.99,08/13/2020 02:09 AM,Saint Pierre and Miquelon,Belgrade,Ebay.com,52445,Y,
2546,2447,Arabel,4,bannana,food,Wallet,4,3.99,07/05/2020 08:03 AM,United Kingdom,Kharkiv,Amazon.com,52446,Y,
2547,2448,Elora,4,bannana,food,card,26,3.99,11/02/2020 02:48 PM,Togo,Detroit,JCPenney.com,52447,N,Credit card type isnít accepted
2548,2449,Jenilee,4,bannana,food,Wallet,9,15.99,04/03/2020 08:29 AM,Pitcairn,Chittagong,Publix.com,52448,N,blocked by merchant account
2549,2450,Marcy,9,bike,bikes,internet banking,4,250.99,04/20/2020 08:45 PM,Niue,Santa Cruz de la Sierra,Khols.com,52449,N,insufficient funds
$$$$,2451,Talya,8,phone,electornic,internet banking,24,500.99,12/21/2020 07:30 AM,Hong Kong,Manama,Amazon.com,52450,Y,
2551,2452,Myriam,7,TV,electornic,UPI,18,100.99,04/13/2020 11:37 AM,"Virgin Islands, British",Kaesong,SamsClub.com,52451,Y,
2552,2453,Hettie,10, bike tires,bikes,card,12,300.99,06/08/2020 11:19 AM,Ethiopia,Innsbruck,Khols.com,52452,N,processor declined
2553,2454,Meghann,5, eggs,food,Wallet,12,15.99,02/15/2020 02:24 PM,South Africa,San Jos√©,Ebay.com,52453,N,blocked by merchant account
2554,2455,Corry,9,bike,bikes,internet banking,29,300.99,01/27/2020 10:32 PM,Brazil,Simferopol,Walmart.com,52454,Y,
2555,2456,Feliza,4,bannana,food,card,11,13.99,04/14/2020 12:09 PM,Heard Island and Mcdonald Islands,Jamestown,Target.com,52455,Y,
2556,^^^,Iseabal,8,phone,electornic,UPI,11,100.99,06/02/2020 09:09 AM,Seychelles,Juneau,CVS.com,52456,N,payment gateway is misconfigured
2557,2458,Molli,10, bike tires,bikes,internet banking,$$$$,150.99,01/01/2020 04:28 PM,Sri Lanka,Leeds,Khols.com,52457,Y,
2558,2459,Steffane,4,bannana,food,UPI,13,5.99,09/21/2020 04:26 PM,Pakistan,Ushuaia,Publix.com,52458,Y,
2559,2460,Angela,1,Shirt,clothes,internet banking,2,5.99,02/06/2020 06:34 PM,Bangladesh,Kingston,JCPenney.com,52459,Y,
2560,2461,Sallie,1,Shirt,clothes,Wallet,28,5.99,01/25/2020 11:48 AM,Guatemala,Balikpapan,Costco.com,52460,Y,
2561,2462,Dulcinea,2,Pants,$$$$,internet banking,2,65.99,06/13/2020 05:01 AM,RWANDA,Warsaw,KMart.com,52461,N,Credit card type isnít accepted
2562,2463,Nerta,5, eggs,food,Wallet,8,6.99,09/19/2020 06:58 PM,French Guiana,Dakar,Macys.com,52462,N,processor declined
2563,2464,Elena,5, eggs,food,internet banking,25,3.99,05/05/2020 02:08 AM,"Iran, Islamic Republic Of",Leipzig,Publix.com,52463,Y,
2564,2465,Heddie,4,bannana,food,UPI,5,13.99,03/29/2020 04:11 AM,Isle of Man,Fredericton,Amazon.com,52464,N,Invalid credit card number
2565,2466,Elbertina,1,Shirt,clothes,UPI,6,40.99,11/25/2020 11:20 PM,Suriname,Zagreb,Office Depot.com,52465,Y,
2566,2467,Jean,1,Shirt,clothes,internet banking,11,65.99,05/02/2020 10:31 AM,Comoros,Tripoli,Walmart.com,52466,Y,
2567,2468,Jennica,1,Shirt,clothes,card,10,6.99,04/23/2020 10:25 PM,Cyprus,Nagpur,Costco.com,52467,N,expired card
2568,2469,Emmey,4,bannana,food,UPI,5,6.99,01/24/2020 07:25 PM,Eritrea,Wichita,Target.com,52468,N,incorrectly entered information
2569,2470,Etta,6,milk,food,internet banking,8,5.99,02/08/2020 08:51 AM,China,Lucknow,Costco.com,52469,Y,
2570,2471,Layla,1,Shirt,clothes,internet banking,11,40.99,08/05/2020 04:19 AM,Honduras,Dalian,Amazon.com,52470,Y,
2571,2472,Christal,9,bike,bikes,card,20,300.99,09/07/2020 03:51 PM,Kiribati,Ouagadougou,Macys.com,52471,Y,###
2572,2473,Bertine,1,Shirt,clothes,card,8,65.99,01/22/2020 07:57 AM,Guyana,Amsterdam,CVS.com,52472,Y,
2573,2474,Arlina,7,TV,electornic,UPI,12,200.99,05/21/2020 02:36 AM,Chad,Kobe,Costco.com,52473,N,incorrectly entered information
2574,2475,Julieta,1,Shirt,clothes,internet banking,22,10.99,09/03/2020 06:56 AM,Samoa,ERROR,JCPenney.com,52474,N,payment gateway is misconfigured
2575,2476,Iseabal,8,phone,electornic,Wallet,22,100.99,09/10/2020 08:05 AM,Burkina Faso,Islamabad,Ebay.com,52475,N,account has been closed
2576,2477,Lizzie,1,Shirt,clothes,Wallet,10,65.99,03/28/2020 03:53 PM,"Palestinian Territory, Occupied",&&&,Costco.com,52476,Y,
2577,2478,Betta,9,bike,bikes,internet banking,8,250.99,11/02/2020 12:44 AM,Albania,Kota Bharu,Khols.com,52477,Y,
2578,2479,Nananne,2,Pants,clothes,internet banking,27,40.99,06/26/2020 10:38 PM,Lithuania,Los Angeles,SamsClub.com,52478,N,payment gateway is misconfigured
2579,2480,Mellicent,2,Pants,clothes,Wallet,7,65.99,07/20/2020 10:40 PM,Algeria,Bulawayo,Macys.com,52479,Y,
2580,2481,Sharlene,2,Pants,clothes,Wallet,28,65.99,05/06/2020 01:45 AM,Guinea-Bissau,Tskhinvali,Sears.com,52480,Y,
2581,2482,Dari,10, bike tires,bikes,internet banking,11,300.99,04/28/2020 07:27 AM,Namibia,Paris,CVS.com,52481,N,incorrectly entered information
2582,2483,Tani,4,bannana,food,card,10,13.99,09/30/2020 02:08 AM,AndorrA,Tehran,Khols.com,52482,N,insufficient funds
2583,2484,Clementine,3,hat,clothes,internet banking,7,10.99,08/02/2020 11:37 PM,Mali,Padang,Ebay.com,52483,N,no inventory
2584,2485,Aurelie,10, bike tires,bikes,Wallet,25,150.99,01/09/2020 10:54 AM,Norway,Bursa,JCPenney.com,52484,Y,
2585,2486,Christy,1,Shirt,clothes,Wallet,20,5.99,09/27/2020 12:27 PM,Syrian Arab Republic,Pittsburgh,Publix.com,52485,N,insufficient funds
###,2487,Lynnea,3,hat,clothes,UPI,3,6.99,08/07/2020 07:56 PM,Finland,Macau,Macys.com,52486,Y,
2587,2488,Brianna,9,bike,bikes,Wallet,9,350.99,09/08/2020 06:28 PM,Sao Tome and Principe,Jinan,Amazon.com,52487,N,incorrectly entered information
2588,2489,Nelle,6,milk,food,Wallet,3,15.99,06/08/2020 05:51 AM,Mali,Novosibirsk,CVS.com,52488,N,insufficient funds
2589,2490,Ingrid,2,Pants,clothes,card,23,65.99,09/24/2020 02:59 PM,Singapore,Gibraltar,Target.com,52489,Y,
2590,2491,Ingrid,2,Pants,clothes,card,4,5.99,05/15/2020 10:02 PM,Liberia,City of San Marino,CVS.com,52490,Y,
2591,2492,Charmaine,2,Pants,clothes,UPI,27,10.99,04/13/2020 05:02 PM,Morocco,Nanjing,Sears.com,52491,Y,
2592,2493,Sadie,6,milk,food,card,10,13.99,01/20/2020 01:47 PM,Uzbekistan,Da Nang,Walmart.com,52492,N,Invalid credit card number
2593,2494,Addia,1,Shirt,clothes,UPI,15,6.99,11/09/2020 12:28 AM,RWANDA,Las Vegas,Khols.com,52493,N,processor declined
2594,2495,Marsiella,3,hat,clothes,UPI,30,6.99,12/20/2020 10:24 PM,"Macedonia, The Former Yugoslav Republic of",Toulouse,Khols.com,52494,Y,
2595,2496,Vere,2,Pants,clothes,card,25,65.99,06/15/2020 12:53 PM,Burundi,Kyoto,Publix.com,52495,Y,
2596,2497,Daryl,7,apple,electornic,internet banking,26,50.99,05/20/2020 06:52 AM,Hong Kong,San Carlos de Bariloche,Khols.com,52496,Y,
2597,2498,Atlanta,5, eggs,food,UPI,28,3.99,08/20/2020 03:51 PM,Brazil,Hiroshima,Costco.com,52497,N,processor declined
2598,2499,Asia,9,bike,bikes,UPI,15,199.99,04/19/2020 12:06 PM,Senegal,Dar es Salaam,Target.com,52498,Y,
2599,2500,Dode,3,hat,clothes,UPI,15,10.99,10/17/2020 01:11 PM,Georgia,Amritsar,KMart.com,52499,N,Credit card type isnít accepted
2600,2501,Nataline,6,milk,food,internet banking,7,6.99,08/06/2020 12:20 PM,Nicaragua,Bloemfontein,KMart.com,52500,Y,
2601,2502,Georgina,8,phone,electornic,UPI,20,100.99,09/28/2020 12:55 AM,"Lao People""S Democratic Republic",Hong Kong,Walmart.com,52501,N,payment gateway is misconfigured
2602,2503,Rivalee,9,bike,bikes,Wallet,16,350.99,10/09/2020 05:51 AM,Bulgaria,Makassar,Publix.com,52502,N,blocked by merchant account
2603,2504,Gavrielle,2,Pants,clothes,internet banking,16,10.99,03/09/2020 12:00 PM,AndorrA,Sitka,Target.com,52503,N,purchase made while traveling
2604,2505,Shauna,5, eggs,food,Wallet,2,13.99,04/12/2020 07:59 PM,India,Stanley,CVS.com,52504,Y,
2605,2506,Eolanda,3,hat,clothes,internet banking,9,65.99,07/06/2020 05:42 AM,Czech Republic,Monterrey,Office Depot.com,52505,N,purchase made while traveling
2606,2507,Perry,4,bannana,food,Wallet,29,3.99,06/11/2020 05:12 PM,United States,Luxor,KMart.com,52506,N,purchase made while traveling
2607,###,Berget,9,bike,bikes,internet banking,10,150.99,01/28/2020 09:37 PM,Sri Lanka,Ashgabat,Sears.com,52507,Y,
2608,2509,Adore,1,Shirt,clothes,internet banking,24,5.99,11/06/2020 03:56 AM,Peru,Tamale,Target.com,52508,N,payment gateway is misconfigured
2609,2510,Ardys,9,bike,bikes,card,6,350.99,08/05/2020 12:37 PM,Niue,Ashgabat,Target.com,52509,Y,
2610,2511,Rayna,8,phone,electornic,internet banking,30,5.99,03/30/2020 07:50 AM,Bahrain,Nuku ªalofa,Costco.com,52510,Y,
2611,2512,Norine,7,TV,electornic,card,16,5.99,05/21/2020 10:20 PM,Hong Kong,Bras√≠lia,JCPenney.com,52511,N,account has been closed
2612,2513,Cam,2,Pants,apple,internet banking,17,5.99,06/25/2020 11:24 PM,Canada,Francistown,Ebay.com,52512,Y,
2613,2514,Christy,9,bike,bikes,internet banking,21,199.99,$$$$,Tajikistan,Gaza,SamsClub.com,52513,N,payment gateway is misconfigured
2614,2515,Feliza,6,milk,food,Wallet,18,5.99,02/24/2020 08:11 PM,Guatemala,Tbilisi,Costco.com,52514,N,no inventory
2615,2516,Dacia,2,Pants,clothes,card,19,10.99,01/04/2020 08:17 PM,Brazil,Providence,JCPenney.com,52515,Y,
2616,2517,Emmey,2,Pants,clothes,UPI,24,10.99,12/03/2020 11:53 PM,Bangladesh,Damascus,JCPenney.com,52516,Y,
2617,2518,Marita,10, bike tires,bikes,card,25,250.99,09/09/2020 05:45 PM,Thailand,Manila,Amazon.com,52517,Y,
2618,2519,Katuscha,7,TV,electornic,UPI,11,500.99,$$$$,Saint Pierre and Miquelon,Ouagadougou,Target.com,52518,Y,
2619,2520,Katleen,3,hat,clothes,UPI,18,40.99,01/24/2020 03:15 PM,Equatorial Guinea,Phnom Penh,Walmart.com,52519,Y,
2620,2521,Augustine,2,Pants,clothes,card,17,5.99,06/19/2020 06:15 AM,Sierra Leone,Jakarta,Macys.com,52520,Y,
2621,2522,Modestia,4,bannana,food,card,29,13.99,06/21/2020 03:37 AM,Marshall Islands,Shillong,Publix.com,52521,N,Invalid credit card number
2622,2523,Queenie,9,bike,bikes,internet banking,1,150.99,03/28/2020 03:23 AM,Qatar,Hyderabad,Macys.com,52522,N,payment gateway is misconfigured
2623,2524,Elyssa,2,Pants,clothes,internet banking,22,5.99,02/23/2020 06:04 PM,Benin,Dededo,Ebay.com,52523,Y,
2624,2525,Netty,8,phone,electornic,Wallet,5,500.99,11/20/2020 02:13 PM,Brazil,Auckland,CVS.com,52524,N,insufficient funds
2625,2526,Jaclyn,4,bannana,food,Wallet,6,15.99,09/03/2020 09:34 PM,"Lao People""S Democratic Republic",Port Said,CVS.com,52525,N,processor declined
2626,2527,Elsie,3,hat,clothes,internet banking,12,10.99,08/11/2020 09:00 PM,Jamaica,Lviv,Sears.com,52526,Y,
2627,###,Donetta,1,Shirt,clothes,Wallet,1,6.99,10/23/2020 02:09 AM,Kazakhstan,Monrovia,Sears.com,52527,Y,
2628,2529,Christy,5, eggs,food,card,27,13.99,01/27/2020 04:37 AM,Togo,Fredericton,JCPenney.com,52528,Y,
2629,2530,Dale,4,bannana,food,card,14,13.99,09/26/2020 03:04 PM,Isle of Man,Ouagadougou,Macys.com,52529,ERROR,processor declined
2630,2531,Beverley,5,apple,food,Wallet,2,6.99,07/01/2020 08:25 AM,Panama,Balikpapan,Sears.com,52530,N,blocked by merchant account
2631,2532,Gretal,10, bike tires,bikes,Wallet,6,300.99,08/14/2020 06:26 PM,Namibia,Santiago de Cuba,Khols.com,52531,Y,
2632,2533,Oona,6,milk,food,Wallet,8,13.99,12/23/2020 04:06 AM,Antigua and Barbuda,Mwanza,KMart.com,52532,Y,
2633,2534,Quintina,2,Pants,clothes,Wallet,15,5.99,08/05/2020 08:02 PM,Tuvalu,Lhasa,Khols.com,52533,Y,
2634,2535,Queenie,5, eggs,food,UPI,29,6.99,10/20/2020 02:41 PM,Norway,Tskhinvali,Macys.com,52534,Y,
2635,2536,Rori,1,Shirt,clothes,internet banking,15,65.99,09/11/2020 06:35 AM,French Polynesia,Brisbane,Publix.com,52535,Y,
2636,2537,Felice,4,bannana,food,UPI,20,6.99,04/01/2020 05:47 AM,Maldives,San Francisco,Amazon.com,52536,N,purchase made while traveling
2637,2538,Daune,9,bike,bikes,Wallet,21,199.99,12/27/2020 01:08 PM,France,Providence,Macys.com,52537,Y,
2638,2539,Zaria,10, bike tires,bikes,UPI,18,199.99,06/02/2020 12:46 PM,Saint Pierre and Miquelon,Basra,Target.com,52538,N,payment gateway is misconfigured
2639,2540,Arlina,2,Pants,clothes,card,9,10.99,05/09/2020 10:25 AM,Turkey,Moscow,Publix.com,52539,Y,
2640,2541,Kirstin,5, eggs,food,internet banking,18,13.99,11/14/2020 04:10 PM,Netherlands Antilles,S√£o Paulo,Ebay.com,^^^,N,account has been closed
ERROR,2542,Brandise,6,milk,food,card,29,5.99,03/02/2020 09:36 PM,Armenia,Lhasa,Macys.com,52541,N,incorrectly entered information
2642,2543,Melisent,7,TV,electornic,card,9,5.99,03/27/2020 11:02 PM,Central African Republic,New York City,Walmart.com,52542,N,Invalid credit card number
2643,2544,Leanna,8,phone,electornic,card,19,100.99,06/16/2020 12:36 AM,Belarus,Paramaribo,Ebay.com,52543,N,insufficient funds
2644,2545,Millie,3,hat,clothes,card,8,6.99,04/05/2020 09:13 PM,Guernsey,Agartala,Publix.com,52544,N,purchase made while traveling
2645,2546,Lacie,6,milk,food,internet banking,8,15.99,04/24/2020 10:01 AM,San Marino,Wonsan,JCPenney.com,52545,N,incorrectly entered information
2646,2547,Ardenia,1,Shirt,clothes,UPI,12,6.99,05/25/2020 02:16 AM,Tuvalu,Avarua,Office Depot.com,52546,Y,
2647,2548,Edee,7,TV,electornic,UPI,27,5.99,12/11/2020 12:33 PM,Angola,Bratislava,Sears.com,52547,Y,
2648,2549,Roz,6,milk,food,internet banking,28,3.99,10/03/2020 05:54 AM,Poland,Ushuaia,Publix.com,52548,N,processor declined
2649,2550,Anestassia,10, bike tires,bikes,internet banking,16,199.99,04/24/2020 02:57 AM,Netherlands,Birmingham,Costco.com,52549,Y,
2650,2551,Jessy,3,hat,clothes,UPI,5,10.99,03/23/2020 10:56 PM,Peru,Ipoh,KMart.com,52550,Y,
2651,2552,Lelah,2,Pants,clothes,UPI,14,6.99,07/08/2020 03:53 AM,"Korea, Republic of",Palikir,Amazon.com,52551,Y,
2652,2553,Lita,7,TV,electornic,Wallet,10,200.99,08/28/2020 11:15 PM,Turkey,Miami,$$$$,52552,Y,
2653,2554,Melisent,10, bike tires,bikes,UPI,17,150.99,03/26/2020 06:51 AM,India,Magadan,Publix.com,52553,Y,
2654,2555,Rubie,1,Shirt,clothes,Wallet,22,6.99,12/03/2020 05:37 PM,Malaysia,Damascus,Publix.com,52554,N,expired card
2655,2556,Livvyy,7,TV,electornic,card,6,5.99,08/24/2020 10:57 AM,French Southern Territories,Serekunda,Amazon.com,52555,Y,
2656,2557,Carree,10, bike tires,bikes,Wallet,23,350.99,###,Kiribati,Hyderabad,Office Depot.com,52556,Y,
2657,2558,Kaia,8,phone,electornic,Wallet,8,50.99,11/06/2020 11:53 PM,Croatia,Dunedin,JCPenney.com,52557,N,Invalid credit card number
2658,2559,Kylynn,10, bike tires,bikes,UPI,6,199.99,08/19/2020 04:29 AM,"Korea, Democratic People""S Republic of",Nuku ªalofa,Khols.com,52558,N,Credit card type isnít accepted
2659,2560,Basia,8,phone,electornic,Wallet,5,100.99,09/20/2020 08:42 PM,Brazil,Ndola,SamsClub.com,52559,Y,
2660,2561,Reeba,6,milk,food,UPI,18,15.99,12/02/2020 10:54 AM,Nauru,Douala,JCPenney.com,52560,Y,
2661,2562,Helsa,5, eggs,food,Wallet,25,15.99,10/03/2020 07:22 AM,Saudi Arabia,Lyon,Walmart.com,52561,N,insufficient funds
2662,2563,Raquela,1,Shirt,clothes,Wallet,1,10.99,02/03/2020 04:08 PM,Burkina Faso,Santiago,###,52562,Y,
2663,2564,Adore,4,bannana,food,UPI,3,15.99,03/04/2020 09:25 AM,Montserrat,Fredericton,Khols.com,52563,N,expired card
2664,2565,Deane,5, eggs,food,internet banking,1,3.99,05/17/2020 03:29 PM,Pakistan,Cardiff,apple,52564,Y,
2665,2566,Codie,5, eggs,food,internet banking,22,5.99,09/18/2020 08:05 PM,Philippines,Jacksonville,Costco.com,52565,Y,
2666,2567,Madalyn,4,bannana,food,Wallet,14,15.99,02/26/2020 10:11 AM,Cape Verde,Kanpur,Publix.com,52566,Y,
2667,2568,Nerta,9,bike,bikes,UPI,18,350.99,02/01/2020 11:46 AM,Madagascar,Espoo,Walmart.com,52567,Y,
2668,2569,Marsiella,8,phone,electornic,internet banking,16,500.99,08/24/2020 05:44 AM,Chile,Nassau,Target.com,52568,Y,
2669,2570,Monika,2,Pants,clothes,card,17,10.99,04/08/2020 04:50 AM,Netherlands Antilles,Hangzhou,Office Depot.com,52569,Y,
2670,2571,Claresta,6,milk,food,card,24,6.99,02/17/2020 12:07 PM,Morocco,Innsbruck,SamsClub.com,52570,Y,
2671,2572,Aigneis,5, eggs,food,internet banking,14,15.99,04/04/2020 05:29 PM,Guinea,Timbuktu,JCPenney.com,52571,Y,
2672,2573,Alyssa,10, bike tires,bikes,UPI,12,250.99,04/15/2020 11:56 AM,Solomon Islands,Longyearbyen,Publix.com,52572,Y,
2673,2574,Dyann,1,Shirt,clothes,UPI,14,10.99,10/27/2020 02:59 PM,Barbados,Marrakech,KMart.com,52573,Y,
2674,2575,Gisela,1,Shirt,clothes,Wallet,9,65.99,12/11/2020 01:24 PM,Kenya,Montevideo,JCPenney.com,52574,Y,
2675,2576,Carilyn,10, bike tires,bikes,UPI,29,199.99,05/06/2020 07:29 AM,Jersey,Lom√©,Publix.com,52575,Y,
2676,2577,Constance,1,Shirt,clothes,UPI,^^^,5.99,10/10/2020 12:19 AM,Dominica,Barranquilla,Sears.com,52576,Y,
2677,2578,Jasmina,5, eggs,food,card,9,5.99,02/29/2020 03:01 AM,Oman,Wollongong,Target.com,52577,Y,
2678,2579,Heddie,3,hat,clothes,internet banking,18,40.99,05/05/2020 12:19 PM,Switzerland,Dibrugarh,Amazon.com,52578,Y,
2679,2580,Myrtice,8,phone,electornic,Wallet,22,^^^,10/29/2020 11:25 PM,Palau,Zapopan,Publix.com,52579,N,account has been closed
2680,^^^,Jere,2,Pants,clothes,UPI,14,40.99,09/04/2020 01:53 PM,Zimbabwe,Marseille,Sears.com,52580,N,processor declined
2681,2582,Priscilla,5, eggs,food,Wallet,8,5.99,02/19/2020 10:04 PM,Barbados,Tampa,Khols.com,52581,N,account has been closed
2682,2583,Teddie,8,phone,electornic,UPI,8,100.99,09/10/2020 05:13 PM,Zimbabwe,Ulan Bator,KMart.com,52582,N,expired card
2683,2584,Joeann,3,hat,clothes,internet banking,6,6.99,05/05/2020 10:21 PM,British Indian Ocean Territory,Cockburn Town,SamsClub.com,52583,Y,
2684,2585,Odessa,3,hat,clothes,internet banking,19,40.99,12/01/2020 09:56 PM,Netherlands Antilles,New York City,Macys.com,52584,Y,
2685,2586,Cassondra,3,hat,clothes,card,27,40.99,10/04/2020 04:54 PM,Germany,Timbuktu,Amazon.com,52585,N,no inventory
2686,2587,Mariann,10, bike tires,bikes,Wallet,8,199.99,07/03/2020 02:46 AM,Mozambique,Ciudad del Este,SamsClub.com,52586,Y,
2687,2588,Marguerite,7,###,electornic,card,23,5.99,05/13/2020 09:02 AM,Martinique,Albuquerque,Costco.com,52587,N,processor declined
2688,2589,Marti,3,hat,clothes,UPI,16,6.99,12/21/2020 10:23 PM,Hungary,Thessaloniki,Target.com,52588,Y,
2689,2590,Doro,6,milk,food,Wallet,14,13.99,04/14/2020 02:44 PM,Burkina Faso,Buenos Aires,Amazon.com,52589,Y,
2690,2591,Charlena,6,milk,food,internet banking,18,6.99,03/08/2020 07:01 PM,Burundi,Astana,CVS.com,52590,Y,
2691,2592,Ingrid,10, bike tires,bikes,Wallet,25,250.99,12/24/2020 11:56 PM,Chile,Wonsan,Publix.com,52591,Y,
2692,2593,Kirstin,7,TV,electornic,UPI,15,100.99,08/27/2020 10:12 AM,Timor-Leste,Detroit,KMart.com,52592,N,incorrectly entered information
2693,2594,Chandra,9,bike,bikes,Wallet,20,150.99,12/30/2020 12:44 AM,Ukraine,Thimphu,JCPenney.com,52593,N,insufficient funds
2694,2595,Aurore,6,milk,food,internet banking,16,13.99,10/28/2020 11:53 PM,Bolivia,Jacksonville,Target.com,52594,N,Invalid credit card number
2695,2596,Binny,7,TV,electornic,internet banking,25,200.99,04/01/2020 08:49 PM,Kazakhstan,Ciudad del Este,JCPenney.com,52595,N,purchase made while traveling
2696,2597,Emylee,3,hat,clothes,Wallet,30,65.99,12/11/2020 06:26 AM,Switzerland,Kigali,Office Depot.com,52596,Y,
2697,2598,Joceline,3,hat,clothes,UPI,26,5.99,12/15/2020 05:27 AM,AndorrA,Frankfurt,Ebay.com,52597,N,incorrectly entered information
2698,2599,Ida,1,Shirt,clothes,internet banking,10,5.99,06/04/2020 03:26 AM,Western Sahara,Accra,Walmart.com,52598,Y,
2699,2600,Sissy,7,TV,electornic,Wallet,19,100.99,12/12/2020 11:55 PM,Lesotho,Guatemala City,Publix.com,52599,N,insufficient funds
2700,2601,Laurene,1,Shirt,clothes,card,13,10.99,10/15/2020 11:41 PM,Sweden,Mal√©,KMart.com,52600,Y,
2701,2602,Laurene,10, bike tires,bikes,internet banking,6,199.99,02/10/2020 01:17 PM,Trinidad and Tobago,Yokohama,Office Depot.com,52601,Y,
