Order_ID,Customer_ID,Name,Product_ID,Product_name,Product_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
588,489,Annice,6,milk,food,19,15.99,02/14/2020 02:00 PM,"Palestinian Territory, Occupied",Serekunda,khols.com,5119,N,no inventory
589,490,Verger,1,Shirt,clothes,6,40.99,05/01/2020 09:20 PM,Kenya,Macei√≥,walmart.com,8907,Y,
590,491,Cutlerr,5, eggs,food,12,6.99,02/18/2020 11:15 PM,Denmark,Liverpool,khols.com,7678,N,insufficient funds
591,492,Odell,3,hat,clothes,2,5.99,07/18/2020 01:45 PM,Saint Helena,Caracas,khols.com,4570,N,Credit card type isnít accepted
592,493,Odell,8,phone,electornic,12,500.99,12/30/2020 10:40 PM,Jordan,Havana,jcpenny.com,5514,N,Credit card type isnít accepted
593,494,Therine,2,Pants,clothes,5,40.99,09/23/2020 12:05 PM,Belarus,Magadan,bestbuy.com,5775,N,blocked by merchant account
594,495,Niccolo,2,Pants,clothes,20,6.99,10/11/2020 12:15 AM,Cambodia,Mumbai,target.com,4767,Y,
595,496,Aida,8,phone,electornic,20,500.99,12/07/2020 03:24 AM,Brazil,Vienna,target.com,7213,Y,
596,497,Yerkovich,10, bike tires,bikes,1,300.99,02/13/2020 07:43 AM,Reunion,Durban,walmart.com,7831,Y,
597,498,Regan,4,bannana,food,11,15.99,11/04/2020 02:24 PM,Singapore,Geelong,bestbuy.com,6833,Y,
598,499,Torray,7,TV,electornic,9,50.99,05/03/2020 05:19 AM,Dominica,Bras√≠lia,jcpenny.com,8458,Y,
599,500,Wyn,8,phone,electornic,15,100.99,06/12/2020 05:49 AM,Jordan,Mwanza,khols.com,8656,Y,
600,501,Cherianne,8,phone,electornic,16,50.99,10/12/2020 08:48 AM,Lithuania,Castries,jcpenny.com,6057,N,Invalid credit card number
601,502,Marisa,8,phone,electornic,3,200.99,04/19/2020 02:33 PM,"Iran, Islamic Republic Of",Baghdad,bestbuy.com,4949,N,processor declined
602,503,Guthrie,6,milk,food,2,5.99,08/18/2020 03:13 PM,Morocco,Darwin,target.com,5814,N,payment gateway is misconfigured
603,504,Halla,3,hat,clothes,8,5.99,07/11/2020 04:06 PM,Israel,Sucre,target.com,7045,N,Credit card type isnít accepted
604,505,Suzetta,9,bike,bikes,5,300.99,10/18/2020 04:11 AM,Turkey,Mandurah,jcpenny.com,4694,N,no inventory
605,506,Havens,9,bike,bikes,8,300.99,06/12/2020 04:11 AM,Latvia,Arequipa,target.com,5522,N,Credit card type isnít accepted
606,507,Cyrie,6,milk,food,13,3.99,07/04/2020 09:38 AM,Lithuania,Mamoudzou,bestbuy.com,8510,N,Invalid credit card number
607,508,Bertold,7,TV,electornic,20,50.99,05/30/2020 09:12 PM,British Indian Ocean Territory,Newcastle,bestbuy.com,5645,Y,
608,509,Abram,7,TV,electornic,1,5.99,06/27/2020 06:58 PM,Guam,The Hague,walmart.com,5293,N,Credit card type isnít accepted
609,510,Ochs,3,hat,clothes,13,65.99,08/26/2020 09:55 AM,Iraq,Rosario,jcpenny.com,5994,N,no inventory
610,511,Tryck,10, bike tires,bikes,11,199.99,09/12/2020 06:05 AM,American Samoa,Kathmandu,target.com,5721,N,processor declined
611,512,Lewes,1,Shirt,clothes,3,65.99,03/07/2020 11:15 PM,Indonesia,Bloemfontein,walmart.com,8160,Y,
612,513,Rebecka,3,hat,clothes,8,40.99,10/18/2020 11:32 PM,Timor-Leste,Las Vegas,target.com,7341,Y,
613,514,Juliet,1,Shirt,clothes,6,65.99,08/18/2020 04:27 AM,Portugal,Porto-Novo,bestbuy.com,5223,Y,
614,515,Wolfgram,1,Shirt,clothes,15,40.99,12/03/2020 09:07 PM,Libyan Arab Jamahiriya,Budapest,bestbuy.com,5743,N,Credit card type isnít accepted
615,516,Iphlgenia,7,TV,electornic,20,500.99,04/26/2020 10:05 PM,Algeria,Iqaluit,bestbuy.com,8828,N,insufficient funds
616,517,Sinegold,8,phone,electornic,3,100.99,03/14/2020 10:24 AM,Eritrea,Reykjav√≠k,walmart.com,7703,Y,
617,518,Bobbee,1,Shirt,clothes,19,5.99,07/15/2020 08:33 AM,Liechtenstein,Nagoya,khols.com,5001,N,purchase made while traveling
618,519,Gherardo,7,TV,electornic,1,100.99,03/20/2020 11:49 AM,Cayman Islands,Riverside,bestbuy.com,5804,Y,
619,520,Fennessy,1,Shirt,clothes,8,5.99,10/05/2020 11:12 PM,Cook Islands,Z√ºrich,khols.com,5871,N,payment gateway is misconfigured
620,521,Fry,2,Pants,clothes,2,40.99,07/07/2020 04:29 PM,Singapore,Harare,walmart.com,6856,Y,
621,522,Schonfeld,1,Shirt,clothes,2,6.99,05/26/2020 05:49 PM,Trinidad and Tobago,Hanga Roa,jcpenny.com,7920,Y,
622,523,Lacombe,5, eggs,food,7,3.99,08/15/2020 10:57 AM,Philippines,Hangzhou,walmart.com,5868,Y,
623,524,Halla,5, eggs,food,13,3.99,02/10/2020 12:55 AM,Afghanistan,Dongguan,bestbuy.com,6288,Y,
624,525,Felizio,3,hat,clothes,10,65.99,06/27/2020 10:23 AM,San Marino,Milwaukee,target.com,5554,N,no inventory
625,526,Dosia,6,milk,food,11,15.99,09/17/2020 02:02 PM,Iraq,Nuuk,jcpenny.com,6686,N,Invalid credit card number
626,527,Gamaliel,2,Pants,clothes,18,40.99,02/01/2020 11:17 PM,American Samoa,Chaguanas,bestbuy.com,7145,N,Credit card type isnít accepted
627,528,Vins,6,milk,food,1,5.99,03/14/2020 11:10 PM,United States Minor Outlying Islands,Detroit,target.com,8696,N,payment gateway is misconfigured
628,529,Natica,3,hat,clothes,1,65.99,12/10/2020 10:07 PM,Pakistan,Sacramento,target.com,5881,Y,
629,530,Sabella,6,milk,food,19,3.99,06/25/2020 03:33 PM,Puerto Rico,Belgrade,target.com,6727,Y,
630,531,Kesley,7,TV,electornic,15,100.99,05/23/2020 04:01 AM,Mexico,Stanley,bestbuy.com,7815,N,purchase made while traveling
631,532,Jehu,3,hat,clothes,10,40.99,10/07/2020 01:12 AM,Libyan Arab Jamahiriya,Honolulu,khols.com,5186,N,expired card
632,533,Morrill,7,TV,electornic,17,50.99,05/13/2020 11:11 AM,Bhutan,Alexandria,khols.com,8304,Y,
633,534,Camden,1,Shirt,clothes,10,6.99,03/18/2020 11:24 AM,Holy See (Vatican City State),Nashville,khols.com,8533,Y,
634,535,Jeanne,6,milk,food,1,5.99,03/17/2020 04:58 PM,Bangladesh,Aberdeen,target.com,6417,Y,
635,536,Weaks,6,milk,food,2,15.99,07/05/2020 07:58 AM,Solomon Islands,Hilo,bestbuy.com,7693,N,insufficient funds
636,537,Delp,10, bike tires,bikes,20,150.99,02/09/2020 03:37 PM,Maldives,Adana,bestbuy.com,8233,Y,
637,538,Prober,5, eggs,food,15,15.99,08/16/2020 07:33 PM,Iceland,Avarua,walmart.com,6020,Y,
638,539,Albertine,4,bannana,food,13,5.99,07/24/2020 08:14 AM,Cocos (Keeling) Islands,Lucknow,target.com,5441,N,account has been closed
639,540,Myrilla,5, eggs,food,1,15.99,05/15/2020 08:58 PM,Papua New Guinea,Chengdu,walmart.com,6107,N,purchase made while traveling
640,541,Minetta,3,hat,clothes,1,5.99,06/10/2020 09:57 AM,Colombia,Charlotte,target.com,4792,Y,
641,542,Goth,10, bike tires,bikes,15,250.99,09/03/2020 02:21 AM,Azerbaijan,Nashville,target.com,6420,Y,
642,543,Clara,1,Shirt,clothes,14,40.99,12/01/2020 10:46 AM,Syrian Arab Republic,Tskhinvali,target.com,7945,Y,
643,544,Aaberg,1,Shirt,clothes,11,10.99,10/27/2020 09:54 PM,Brazil,Sucre,khols.com,7759,Y,
644,545,Luhe,8,phone,electornic,19,500.99,11/10/2020 02:52 AM,Ghana,Nagpur,target.com,4872,N,account has been closed
645,546,Hebner,7,TV,electornic,4,50.99,08/07/2020 12:31 AM,Anguilla,Birkirkara,bestbuy.com,6942,N,no inventory
646,547,Byrne,7,TV,electornic,4,500.99,07/16/2020 01:53 AM,Antigua and Barbuda,Nuuk,bestbuy.com,7151,Y,
647,548,Mayeda,4,bannana,food,2,15.99,06/01/2020 03:17 AM,Morocco,Kingston,walmart.com,6541,Y,
648,549,Rugen,5, eggs,food,7,13.99,11/25/2020 10:31 AM,Mauritius,Denpasar,target.com,7174,Y,
649,550,Salvidor,4,bannana,food,20,3.99,04/22/2020 04:09 PM,Sudan,Lahore,khols.com,7385,Y,
650,551,Shields,5, eggs,food,20,3.99,08/30/2020 01:25 AM,Egypt,Sana'a,jcpenny.com,5154,N,Invalid credit card number
651,552,Gusella,1,Shirt,clothes,14,65.99,08/30/2020 07:24 PM,Hungary,Anadyr (town),bestbuy.com,8334,N,expired card
652,553,Bollay,8,phone,electornic,13,200.99,12/20/2020 07:55 PM,Hong Kong,Rome,walmart.com,7672,N,expired card
653,554,McAdams,2,Pants,clothes,1,5.99,10/24/2020 02:06 AM,Afghanistan,San Jos√©,khols.com,6694,Y,
654,555,Brady,6,milk,food,20,6.99,03/03/2020 03:13 AM,Botswana,Birmingham,target.com,6569,Y,
655,556,Konyn,2,Pants,clothes,2,65.99,11/17/2020 03:18 PM,New Zealand,Geelong,jcpenny.com,4517,Y,
656,557,Thar,6,milk,food,14,5.99,07/17/2020 08:00 PM,Panama,Nukulaelae,jcpenny.com,4582,N,insufficient funds
657,558,Stoller,9,bike,bikes,13,300.99,08/06/2020 05:22 PM,Gambia,Denver,jcpenny.com,8207,Y,
658,559,Nea,1,Shirt,clothes,9,5.99,01/21/2020 09:48 PM,Swaziland,Novosibirsk,bestbuy.com,7163,Y,
659,560,Wolfgram,9,bike,bikes,6,300.99,02/04/2020 03:41 PM,Gabon,Saint Petersburg,jcpenny.com,8611,N,blocked by merchant account
660,561,Howlyn,3,hat,clothes,16,40.99,07/26/2020 01:39 AM,Sri Lanka,Gaziantep,jcpenny.com,6112,Y,
661,562,Edmund,5, eggs,food,3,3.99,09/02/2020 12:53 AM,Chad,George Town,walmart.com,7019,N,payment gateway is misconfigured
662,563,Riva,5, eggs,food,2,3.99,01/27/2020 03:49 AM,Heard Island and Mcdonald Islands,Lom√©,khols.com,5816,N,insufficient funds
663,564,Lynn,1,Shirt,clothes,13,65.99,09/07/2020 11:17 AM,Togo,Tiraspol,target.com,7906,Y,
664,565,Garlinda,3,hat,clothes,18,6.99,12/26/2020 11:48 PM,Zambia,Kabul,walmart.com,4619,Y,
665,566,Barbey,8,phone,electornic,11,500.99,11/16/2020 11:55 PM,Greece,Wollongong,walmart.com,7075,N,processor declined
666,567,Truc,2,Pants,clothes,2,6.99,11/13/2020 04:31 PM,Norway,Rochester,jcpenny.com,6172,Y,
667,568,Zetta,3,hat,clothes,5,5.99,01/18/2020 04:53 PM,Timor-Leste,Weno,target.com,4632,N,no inventory
668,569,Sharl,2,Pants,clothes,4,6.99,08/17/2020 12:15 PM,"Cote D""Ivoire",Islamabad,khols.com,8746,Y,
669,570,Charmine,10, bike tires,bikes,8,250.99,12/02/2020 01:50 PM,Albania,Charlotte Amalie,khols.com,6108,N,incorrectly entered information
670,571,Raffo,3,hat,clothes,12,40.99,09/16/2020 12:58 AM,AndorrA,M√°laga,jcpenny.com,7448,N,purchase made while traveling
671,572,Ariella,10, bike tires,bikes,1,300.99,10/21/2020 01:20 PM,United Arab Emirates,Casablanca,bestbuy.com,4694,Y,
672,573,Hilbert,1,Shirt,clothes,4,6.99,11/14/2020 11:27 AM,Gambia,Aberdeen,walmart.com,5203,N,payment gateway is misconfigured
673,574,Karylin,3,hat,clothes,1,65.99,08/08/2020 12:26 PM,Jersey,Kunming,jcpenny.com,7059,Y,
674,575,Primalia,10, bike tires,bikes,18,350.99,08/06/2020 02:01 AM,Lesotho,Mandurah,walmart.com,8592,N,incorrectly entered information
675,576,Dulciana,10, bike tires,bikes,10,300.99,12/19/2020 05:20 PM,Liberia,Yaren District,bestbuy.com,7698,N,payment gateway is misconfigured
676,577,Sandye,4,bannana,food,2,3.99,12/01/2020 06:56 PM,Burundi,Buffalo,khols.com,6003,Y,
677,578,Dahlia,5, eggs,food,2,5.99,09/24/2020 07:23 PM,Hong Kong,Birmingham,jcpenny.com,8152,N,purchase made while traveling
678,579,Zeeba,4,bannana,food,5,6.99,03/30/2020 07:37 AM,Belarus,Perth,khols.com,8620,N,purchase made while traveling
679,580,Jerald,9,bike,bikes,1,350.99,01/07/2020 07:06 AM,Niger,Lahore,walmart.com,4660,N,Credit card type isnít accepted
680,581,Bahr,6,milk,food,6,3.99,08/26/2020 01:58 AM,Sao Tome and Principe,Aberdeen,khols.com,5925,N,insufficient funds
681,582,MacIntosh,6,milk,food,4,6.99,06/11/2020 05:20 PM,Burundi,Rio Branco,khols.com,5868,Y,
682,583,Carleen,7,TV,electornic,4,200.99,03/31/2020 10:49 AM,"Taiwan, Province of China",Charlottetown,khols.com,5736,Y,
683,584,Sidonius,4,bannana,food,10,3.99,05/28/2020 06:39 AM,Kenya,Majuro,khols.com,8021,Y,
684,585,Kosey,1,Shirt,clothes,9,40.99,12/08/2020 12:34 AM,Canada,Chicago,jcpenny.com,8615,Y,
685,586,Lenny,7,TV,electornic,19,5.99,03/22/2020 04:16 AM,Mozambique,Naypyidaw,jcpenny.com,6617,Y,
686,587,Loring,7,TV,electornic,11,500.99,06/13/2020 10:05 AM,Philippines,Valencia,walmart.com,5335,N,no inventory
687,588,Rozanna,4,bannana,food,13,5.99,06/25/2020 01:16 AM,South Georgia and the South Sandwich Islands,Honiara,bestbuy.com,5837,N,insufficient funds
688,589,Thar,4,bannana,food,8,13.99,09/13/2020 09:14 PM,China,Sofia,bestbuy.com,8540,Y,
689,590,Michella,9,bike,bikes,14,300.99,08/26/2020 07:21 AM,Burundi,Sri Jayawardenapura-Kotte,khols.com,5824,Y,
690,591,Danby,6,milk,food,8,3.99,01/17/2020 05:39 AM,Japan,Harare,target.com,7901,N,Invalid credit card number
691,592,Rodmann,5, eggs,food,6,13.99,05/26/2020 08:18 PM,Senegal,Invercargill,walmart.com,7218,Y,
692,593,Hathaway,8,phone,electornic,5,5.99,01/25/2020 03:26 AM,Finland,Hangzhou,bestbuy.com,5982,N,incorrectly entered information
693,594,Tengdin,7,TV,electornic,11,500.99,06/20/2020 12:05 AM,Timor-Leste,Abuja,target.com,4891,Y,
694,595,Georgy,3,hat,clothes,19,6.99,01/17/2020 02:05 AM,Kiribati,Lobamba,walmart.com,6245,N,processor declined
695,596,Verger,1,Shirt,clothes,2,5.99,03/01/2020 09:14 AM,Wallis and Futuna,New York City,walmart.com,7380,N,expired card
696,597,Voletta,3,hat,clothes,2,40.99,02/13/2020 05:12 AM,"Korea, Democratic People""S Republic of",Saint-Denis,walmart.com,5051,N,incorrectly entered information
697,598,Leffen,5, eggs,food,19,5.99,07/07/2020 10:38 PM,Brazil,San Francisco,bestbuy.com,7891,Y,
698,599,Amand,10, bike tires,bikes,5,300.99,07/11/2020 04:44 PM,Dominica,Ljubljana,khols.com,7245,Y,
699,600,Alrich,4,bannana,food,12,6.99,07/31/2020 12:49 AM,Belgium,Lanzhou,jcpenny.com,8922,N,processor declined
700,601,Sprage,1,Shirt,clothes,4,6.99,02/22/2020 05:36 AM,Lebanon,Iloilo City,walmart.com,7599,N,Invalid credit card number
701,602,Carolin,5, eggs,food,16,6.99,08/02/2020 05:59 AM,Bulgaria,Libreville,walmart.com,7761,Y,
702,603,Lilas,10, bike tires,bikes,9,350.99,11/17/2020 04:40 PM,Greenland,Lucknow,target.com,8529,N,expired card
703,604,Anton,6,milk,food,5,15.99,06/04/2020 09:09 AM,Saint Lucia,Asunci√≥n,jcpenny.com,4638,Y,
704,605,Robertson,10, bike tires,bikes,15,199.99,04/30/2020 07:56 PM,Guatemala,Kandahar,bestbuy.com,8540,N,payment gateway is misconfigured
705,606,Loeb,1,Shirt,clothes,8,10.99,10/04/2020 07:11 AM,Bouvet Island,Monterrey,bestbuy.com,6566,N,purchase made while traveling
706,607,Redmond,10, bike tires,bikes,5,150.99,04/04/2020 11:46 PM,Sri Lanka,Kaesong,khols.com,4793,N,payment gateway is misconfigured
707,608,Jotham,6,milk,food,6,5.99,05/13/2020 01:35 PM,Paraguay,Yamoussoukro,jcpenny.com,8946,N,payment gateway is misconfigured
708,609,Roscoe,10, bike tires,bikes,1,350.99,04/03/2020 09:42 PM,Swaziland,Havana,jcpenny.com,6220,N,payment gateway is misconfigured
709,610,Borrell,8,phone,electornic,9,500.99,09/02/2020 03:50 PM,Malta,Bloemfontein,khols.com,6928,N,no inventory
710,611,Chaing,10, bike tires,bikes,10,150.99,11/13/2020 10:42 PM,Canada,Wonsan,target.com,5033,Y,
711,612,Barbey,2,Pants,clothes,18,10.99,10/11/2020 07:38 AM,Netherlands,Cotonou,walmart.com,7794,N,incorrectly entered information
712,613,Longfellow,2,Pants,clothes,3,6.99,09/05/2020 01:28 PM,Gambia,Ulan Bator,walmart.com,7415,N,purchase made while traveling
713,614,Eachern,2,Pants,clothes,11,65.99,05/27/2020 04:41 PM,Cambodia,San Fernando,target.com,6533,N,insufficient funds
714,615,Lea,8,phone,electornic,2,5.99,03/19/2020 06:12 AM,Puerto Rico,San Jos√©,bestbuy.com,8327,Y,
715,616,Palocz,6,milk,food,17,5.99,12/24/2020 10:20 PM,Vanuatu,Yellowknife,khols.com,5763,Y,
716,617,Breed,8,phone,electornic,20,200.99,05/02/2020 02:54 AM,Denmark,Gothenburg,target.com,7426,Y,
717,618,Parsaye,1,Shirt,clothes,1,40.99,02/19/2020 06:13 AM,Sri Lanka,Bridgetown,jcpenny.com,7222,Y,
718,619,Bibi,6,milk,food,3,15.99,11/08/2020 06:02 PM,Monaco,Copenhagen,khols.com,8792,N,Credit card type isnít accepted
719,620,Emmy,7,TV,electornic,13,500.99,12/18/2020 06:51 AM,Pitcairn,Magadan,bestbuy.com,6054,N,expired card
720,621,Sacken,5, eggs,food,6,13.99,11/27/2020 07:19 PM,Bahrain,Portland,target.com,5695,Y,
721,622,Erlandson,8,phone,electornic,16,100.99,07/11/2020 01:33 PM,Maldives,Libreville,target.com,8385,N,expired card
722,623,Mike,5, eggs,food,2,15.99,06/15/2020 06:11 PM,Kyrgyzstan,Fortaleza,khols.com,7118,Y,
723,624,Sparhawk,7,TV,electornic,2,200.99,09/03/2020 09:02 AM,Finland,Valpara√≠so,khols.com,7017,Y,
724,625,Fulmer,4,bannana,food,10,13.99,09/18/2020 09:52 PM,Kazakhstan,Iloilo City,walmart.com,6894,N,blocked by merchant account
725,626,Valerio,1,Shirt,clothes,20,10.99,06/13/2020 05:59 AM,Russian Federation,St. George's,khols.com,7530,N,purchase made while traveling
726,627,Love,4,bannana,food,13,3.99,09/22/2020 03:18 AM,Sierra Leone,Minneapolis,jcpenny.com,4882,Y,
727,628,Joeann,5, eggs,food,9,5.99,07/16/2020 01:42 AM,Liechtenstein,Belfast,walmart.com,4947,N,expired card
728,629,Monaco,1,Shirt,clothes,9,6.99,08/19/2020 12:53 AM,Philippines,Rabi Island,jcpenny.com,7563,Y,
729,630,Joli,10, bike tires,bikes,5,300.99,06/16/2020 06:54 PM,Togo,Avarua,khols.com,6242,N,no inventory
730,631,Dreda,5, eggs,food,19,3.99,01/23/2020 09:36 AM,Belgium,Jamestown,bestbuy.com,5849,N,blocked by merchant account
731,632,Gamaliel,6,milk,food,19,3.99,06/24/2020 01:31 AM,Bulgaria,Singapore,jcpenny.com,7923,N,insufficient funds
732,633,Cosenza,9,bike,bikes,18,199.99,05/16/2020 04:09 AM,Somalia,Albuquerque,jcpenny.com,5107,N,no inventory
733,634,Skell,9,bike,bikes,8,300.99,12/06/2020 04:52 PM,Ecuador,Baghdad,walmart.com,6829,Y,
734,635,Lucienne,8,phone,electornic,2,500.99,10/01/2020 08:02 AM,Cape Verde,Tianjin,target.com,6597,N,Invalid credit card number
735,636,Virgin,5, eggs,food,5,15.99,12/18/2020 03:45 AM,Suriname,Kinshasa,walmart.com,4662,N,no inventory
736,637,Baylor,2,Pants,clothes,1,6.99,12/18/2020 07:40 AM,Bulgaria,Pekanbaru,jcpenny.com,7823,N,payment gateway is misconfigured
737,638,Rolf,6,milk,food,18,5.99,07/25/2020 03:40 AM,Jamaica,Yaren District,bestbuy.com,8405,N,account has been closed
738,639,Esmaria,9,bike,bikes,13,300.99,03/12/2020 07:45 AM,Fiji,Agartala,target.com,8347,N,purchase made while traveling
739,640,Elvyn,6,milk,food,3,3.99,08/15/2020 09:56 AM,Montserrat,Atlanta,target.com,5395,Y,
740,641,Bashemeth,2,Pants,clothes,1,40.99,08/14/2020 05:15 AM,Madagascar,Tampere,walmart.com,6614,N,no inventory
741,642,Joeann,1,Shirt,clothes,2,40.99,01/05/2020 07:01 AM,Venezuela,Saint Petersburg,khols.com,7383,N,insufficient funds
742,643,Huggins,7,TV,electornic,11,500.99,08/27/2020 08:45 AM,"Moldova, Republic of",Split (city),target.com,6706,N,Credit card type isnít accepted
743,644,Christine,2,Pants,clothes,18,10.99,02/05/2020 08:16 AM,Christmas Island,Davao City,jcpenny.com,4928,Y,
744,645,Wattenberg,10, bike tires,bikes,6,250.99,10/14/2020 09:18 AM,Wallis and Futuna,Maseru,jcpenny.com,6820,N,expired card
745,646,Ethban,10, bike tires,bikes,6,300.99,04/10/2020 02:29 AM,Botswana,Norilsk,jcpenny.com,7382,N,Invalid credit card number
746,647,Andrel,4,bannana,food,2,3.99,09/10/2020 02:48 AM,Christmas Island,Tel Aviv,target.com,7634,N,account has been closed
747,648,Boehike,3,hat,clothes,4,5.99,08/07/2020 01:44 PM,Marshall Islands,Darwin,khols.com,7691,Y,
748,649,Rhu,7,TV,electornic,20,5.99,11/12/2020 12:23 AM,Svalbard and Jan Mayen,Koror,khols.com,5689,N,incorrectly entered information
749,650,Baylor,10, bike tires,bikes,15,250.99,05/10/2020 11:36 PM,Kenya,Cockburn Town,jcpenny.com,7279,N,Invalid credit card number
750,651,Madaih,3,hat,clothes,14,6.99,03/22/2020 01:47 PM,Turkmenistan,Nagpur,walmart.com,5298,N,expired card
751,652,Lumbard,3,hat,clothes,11,5.99,07/03/2020 07:49 PM,Kuwait,City of Halifax,target.com,5483,Y,
752,653,Westphal,8,phone,electornic,5,500.99,11/06/2020 08:29 AM,Turkey,Mumbai,bestbuy.com,8127,Y,
753,654,Orpah,9,bike,bikes,2,350.99,12/16/2020 09:57 PM,French Guiana,Barranquilla,target.com,4850,N,no inventory
754,655,Blase,6,milk,food,19,3.99,05/12/2020 02:27 PM,French Guiana,St. Louis,target.com,6371,N,incorrectly entered information
755,656,Anis,1,Shirt,clothes,3,40.99,05/09/2020 11:08 PM,Belgium,Turin,bestbuy.com,7410,N,blocked by merchant account
756,657,Milde,7,TV,electornic,7,500.99,05/23/2020 11:02 AM,Thailand,Yaound√©,bestbuy.com,5820,N,payment gateway is misconfigured
757,658,Wilkinson,10, bike tires,bikes,17,300.99,07/19/2020 02:31 PM,Norfolk Island,Marrakech,jcpenny.com,6832,N,Invalid credit card number
758,659,Emmy,10, bike tires,bikes,20,250.99,12/13/2020 05:21 AM,Kazakhstan,Munich,jcpenny.com,7739,N,purchase made while traveling
759,660,Docilla,7,TV,electornic,13,200.99,11/23/2020 10:34 PM,Bulgaria,Boa Vista,target.com,8951,N,purchase made while traveling
760,661,Ardra,4,bannana,food,13,15.99,04/11/2020 05:21 AM,"Micronesia, Federated States of",Puerto Williams,jcpenny.com,4521,N,no inventory
761,662,Sheng,4,bannana,food,3,3.99,02/02/2020 04:25 PM,Sierra Leone,Wuhan,jcpenny.com,6892,N,Invalid credit card number
762,663,O'Neill,4,bannana,food,13,6.99,04/04/2020 12:59 PM,Singapore,Perth,bestbuy.com,4695,Y,
763,664,Kolnick,4,bannana,food,15,15.99,11/26/2020 07:28 AM,Iraq,Siem Reap,jcpenny.com,7041,Y,
764,665,Noman,2,Pants,clothes,9,6.99,03/27/2020 11:40 AM,Croatia,Dallas,bestbuy.com,5568,N,payment gateway is misconfigured
765,666,Lucienne,6,milk,food,18,5.99,06/29/2020 03:31 PM,Ghana,Johor Bahru,target.com,5919,N,incorrectly entered information
766,667,Cutlerr,3,hat,clothes,10,65.99,11/13/2020 10:55 AM,Belarus,Majuro,khols.com,6435,N,Invalid credit card number
767,668,Bury,7,TV,electornic,8,5.99,08/14/2020 11:02 PM,Chad,Winnipeg,jcpenny.com,8461,N,no inventory
768,669,Greenwald,6,milk,food,12,13.99,10/19/2020 04:26 AM,Sweden,Austin,target.com,4752,Y,
769,670,Revkah,1,Shirt,clothes,7,40.99,01/17/2020 01:19 AM,Angola,Port-au-Prince,jcpenny.com,7967,N,expired card
770,671,Sheng,9,bike,bikes,19,350.99,10/06/2020 03:11 PM,√Öland Islands,Aberdeen,jcpenny.com,6454,Y,
771,672,Gavrila,9,bike,bikes,14,300.99,08/02/2020 09:35 PM,Christmas Island,Mashhad,walmart.com,7869,Y,
772,673,Lilas,5, eggs,food,10,3.99,09/21/2020 05:06 PM,Pitcairn,Tirana,target.com,7411,N,insufficient funds
773,674,Arley,7,TV,electornic,20,200.99,03/28/2020 12:57 PM,Mozambique,Tripoli,khols.com,7707,N,processor declined
774,675,Laurianne,1,Shirt,clothes,5,5.99,11/23/2020 03:04 PM,Timor-Leste,Montreal,bestbuy.com,6983,N,account has been closed
775,676,Gwenore,7,TV,electornic,20,50.99,06/20/2020 05:01 AM,Brazil,Omdurman,walmart.com,5021,Y,
776,677,Linehan,5, eggs,food,1,3.99,07/20/2020 12:34 AM,Lesotho,Boa Vista,jcpenny.com,8382,N,account has been closed
777,678,Buttaro,10, bike tires,bikes,16,150.99,08/25/2020 07:24 PM,Jamaica,Bergen,khols.com,7542,Y,
778,679,Maxi,4,bannana,food,3,3.99,06/21/2020 06:24 AM,Estonia,Athens,target.com,7605,Y,
779,680,Anton,7,TV,electornic,6,50.99,05/24/2020 09:28 AM,"Korea, Democratic People""S Republic of",El Paso,target.com,5379,Y,
780,681,Bohlin,6,milk,food,10,13.99,09/29/2020 05:59 AM,Togo,Avarua,target.com,6431,Y,
781,682,Gunn,7,TV,electornic,1,5.99,06/02/2020 12:04 AM,Malaysia,Durban,jcpenny.com,6617,Y,
782,683,Mayeda,10, bike tires,bikes,3,250.99,03/01/2020 09:07 AM,Brazil,Leipzig,khols.com,8640,Y,
783,684,Ammann,7,TV,electornic,4,5.99,07/04/2020 02:48 PM,Mayotte,Khartoum,walmart.com,7799,Y,
784,685,Wattenberg,7,TV,electornic,3,50.99,02/07/2020 10:17 AM,United Arab Emirates,Surabaya,target.com,6140,Y,
785,686,Ricarda,2,Pants,clothes,19,5.99,09/01/2020 08:24 AM,Kuwait,San Antonio,bestbuy.com,8092,N,insufficient funds
786,687,Tacye,4,bannana,food,1,13.99,06/20/2020 06:51 PM,Morocco,Samara,bestbuy.com,5835,Y,
787,688,Brittani,5, eggs,food,14,6.99,01/15/2020 12:10 PM,Venezuela,Koror,khols.com,4695,N,payment gateway is misconfigured
788,689,Zamora,6,milk,food,2,15.99,01/14/2020 08:02 PM,Eritrea,Kobe,khols.com,7278,Y,
789,690,Cornelia,4,bannana,food,5,5.99,09/09/2020 11:53 AM,Marshall Islands,Regina,target.com,7554,Y,
790,691,Maroney,3,hat,clothes,6,65.99,01/16/2020 09:01 AM,Armenia,Podgorica,target.com,6481,Y,
791,692,Harned,7,TV,electornic,4,100.99,07/19/2020 04:17 AM,Mali,Naypyidaw,khols.com,5013,Y,
792,693,Evvie,1,Shirt,clothes,20,5.99,07/01/2020 01:39 PM,Kazakhstan,Bergen,target.com,5790,N,processor declined
793,694,Silvan,2,Pants,clothes,19,6.99,04/30/2020 09:33 AM,Namibia,Zamboanga City,bestbuy.com,8563,N,incorrectly entered information
